geoserver,nombre,descripcion,wfs_activo,fallas_wfs_90d,bbox_area,n_features,bytes_estimados,errores_evaluar,errores_archivar,archivado,fecha_ultima_evaluacion,fecha_ultimo_archivo_intento,fecha_archivado
bits.bo,abt:agrarian_cpbk8vp1,,True,0,0.215715,1.000000,118997.000000,0,0,False,2026-04-12,,
bits.bo,abt:agrarian_qg4isxs4,,True,0,0.215715,1.000000,118997.000000,0,0,False,2026-04-12,,
bits.bo,abt:forest_1wu5u4qp,,True,0,0.024740,1.000000,120461.000000,0,0,False,2026-04-12,,
bits.bo,abt:forest_61zvqcz3,,True,0,0.024740,1.000000,120461.000000,0,0,False,2026-04-12,,
bits.bo,abt:forest_63761oc4,,True,0,0.024740,1.000000,120461.000000,0,0,False,2026-04-12,,
bits.bo,abt:forest_85eje3vm,,True,0,0.024740,1.000000,120461.000000,0,0,False,2026-04-12,,
bits.bo,abt:forest_a7b9zc8n,,True,0,0.024740,1.000000,120461.000000,0,0,False,2026-04-12,,
bits.bo,abt:forest_e4ejyl6u,,True,0,0.024740,1.000000,120461.000000,0,0,False,2026-04-12,,
bits.bo,abt:forest_h0suj72l,,True,0,0.024740,1.000000,120461.000000,0,0,False,2026-04-12,,
bits.bo,abt:forest_hb3hbrbt,,True,0,0.024740,1.000000,120461.000000,0,0,False,2026-04-12,,
bits.bo,abt:forest_io6oxc3j,,True,0,0.024740,1.000000,120461.000000,0,0,False,2026-04-12,,
bits.bo,abt:forest_sklqev51,,True,0,0.024740,1.000000,120461.000000,0,0,False,2026-04-12,,
bits.bo,abt:forest_sx4zb8ye,,True,0,0.024740,1.000000,120461.000000,0,0,False,2026-04-12,,
bits.bo,abt:forest_yd6qy8f0,,True,0,0.024740,1.000000,120461.000000,0,0,False,2026-04-12,,
bits.bo,abt:agrarian_i8w3letf,,True,0,0.024740,1.000000,120463.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_areas_de_equipamiento_urbano_del_bgj88,,True,0,0.001227,232.000000,120594.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_areas_de_equipamiento_urbano_del_u9acr,,True,0,0.001227,232.000000,120594.000000,0,0,False,2026-04-12,,
bits.bo,afd:limite_sanborja,,True,0,1.153796,1.000000,121572.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_lim__sanbor_6cq47,,True,0,1.153796,1.000000,121580.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_limite_municipal__san_borja_9wnmdk,,True,0,1.153796,1.000000,121597.000000,0,0,False,2026-04-12,,
mmaya.oieau,bo_satd_katari:water_source,,True,0,1.083445,281.000000,122066.000000,0,0,False,2026-04-12,,
bits.bo,plan:carencia_servicio_basico_vbp,,True,0,2.794484,222.000000,122766.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_aptitud_del_suelo_en_el_municipio_de_camiri_dbxuw,,True,0,0.000000,56.000000,123066.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_unidades_vecinales_del_municipio_de_montero__ptdi_tru5r,,True,0,0.010042,82.000000,123377.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_unidades_vecinales_del_municipio_de_montero__ptdi_uhzqk,,True,0,0.010042,82.000000,123394.000000,0,0,False,2026-04-12,,
bits.bo,sigrav:layer_riesgos_de_deslizamiento_1987_cqnl8k,,True,0,0.007302,195.000000,123903.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_areas_con_contratos_de_operaciones_3bfe4,,True,0,38.237352,124.000000,124521.000000,0,0,False,2026-04-12,,
bits.bo,sigrav:layer_establecimientos_de_educacion_hlw6i,,True,0,0.109273,345.000000,125373.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_aptitud_del_suelo_en_el_municipio_de_camiri_9vr78,,True,0,0.000000,56.000000,125418.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_aptitud_del_suelo_en_el_municipio_de_camiri_ohjkf,,True,0,0.000000,56.000000,125418.000000,0,0,False,2026-04-12,,
bits.bo,afd:comunidades_sanborja,,True,0,0.826727,269.000000,127452.000000,0,0,False,2026-04-12,,
bits.bo,plan:accesivilidad_vial_categorizado,,True,0,2.597667,137.000000,127547.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_com__sanborja_773kv,,True,0,0.826727,269.000000,128797.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_pozos_mi_riego_23rfi,,True,0,50.660670,370.000000,128982.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_pozos_mi_riego_z5gkn,,True,0,49.662420,370.000000,128982.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_pozos_mi_riego_cqpkrf,,True,0,49.662420,370.000000,129352.000000,0,0,False,2026-04-12,,
bits.bo,tistapi:layer_autorizaciones_transitorias_especiales_5jy7b,,True,0,145.309837,193.000000,130314.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_comunidades__san_borja_xxxqn,,True,0,0.826727,269.000000,131218.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_categoria_de_las_plantas_industriales_de_bolivia_nfef4,,True,0,139.118727,172.000000,131339.000000,0,0,False,2026-04-12,,
mmaya.oieau,c_cv:All_station,,True,0,15.006832,361.000000,131404.000000,0,0,False,2026-04-12,,
bits.bo,abt:layer_lagunas_del_estado_plurinacional_de_bolivia_v2dqf,,True,0,122.370572,235.000000,131553.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_categoria_de_las_plantas_industriales_de_bolivia_wtziw,,True,0,139.118727,172.000000,131614.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_categoria_de_las_plantas_industriales_de_bolivia_mkz2m,,True,0,139.118727,172.000000,131718.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_cobertura_de_gas_domiciliario_por_comunidad_5i9bb,,True,0,128.050444,334.000000,133934.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_estado_actual_de_8bsnx,,True,0,139.118727,158.000000,134142.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_estado_actual_de_cf7yp,,True,0,101.774894,158.000000,134142.000000,0,0,False,2026-04-12,,
bits.bo,afd:aps_pb,,True,0,0.257910,1.000000,134819.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_aps_palosblancos25_ychvp,,True,0,0.257910,1.000000,134848.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_areas_protegidas_palos_blancos_nuobfg,,True,0,0.257910,1.000000,134861.000000,0,0,False,2026-04-12,,
minplanifica,pnot:plantas industriales,,True,0,101.774894,170.000000,137190.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_estadoooo_ehdfu,,True,0,101.774894,170.000000,137360.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_categoria_de_las_plan_hzqcn,,True,0,139.118727,158.000000,138534.000000,0,0,False,2026-04-12,,
bits.bo,sigrav:layer_rutas_de_recoleccion_de_basura_4hoyv,,True,0,0.008337,11.000000,140532.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_distritos_urbanos_6m4cy,,True,0,0.028006,12.000000,140556.000000,0,0,False,2026-04-12,,
mmaya.oieau,bo_satd_katari:sub_catchment_hydrobid,,True,0,2.800727,101.000000,140632.000000,0,0,False,2026-04-12,,
mmaya.oieau,bo_satd_katari:potable_water_demand,,True,0,1.143880,247.000000,140691.000000,0,0,False,2026-04-12,,
bits.bo,demo:vista_cumplimento_fes,,True,0,161.261033,91.000000,142033.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_categoria_de_las_plantas_industriales_de_bolivia_p2pih,,True,0,139.118727,170.000000,143990.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_estado_actual_de_las_plantas_industriales_de_boli_46ryg,,True,0,139.118727,170.000000,144160.000000,0,0,False,2026-04-12,,
bits.bo,afd:com_palosblancos,,True,0,0.644954,286.000000,144773.000000,0,0,False,2026-04-12,,
bits.bo,abt:layer_areas_protegidas_municipales__beni_yodhi,,True,0,12.610916,18.000000,145904.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_com__palos_0z5xe,,True,0,0.644954,286.000000,146489.000000,0,0,False,2026-04-12,,
bits.bo,tukuy:layer_densidad_poblacional_2001_9t7sv,,True,0,0.027156,195.000000,147225.000000,0,0,False,2026-04-12,,
bits.bo,abt:forest_ea6d6o9i,,True,0,0.030035,1.000000,147687.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_vinto__aves_uwcsfj,,True,0,0.029061,7.000000,147753.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_vinto__reptiles_w3601,,True,0,0.029061,7.000000,147774.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_vinto__anfibios_02418k,,True,0,0.029061,7.000000,147781.000000,0,0,False,2026-04-12,,
bits.bo,sigrav:raster_layer_369996bd_30a5_4ad1_87ae_9c7e484e5862,,True,0,0.064402,203.000000,147865.000000,0,0,False,2026-04-12,,
bits.bo,sigrav:raster_layer_5691cb98_8faa_4d8d_8c4e_87e83f788281,,True,0,0.064402,203.000000,147865.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_grados_de_presion_de_los_xbhqa,,True,0,0.154720,5.000000,148174.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_grados_de_presion_de_los_sistemas_de_vida_en_el_m_ii709,,True,0,0.154720,5.000000,148312.000000,0,0,False,2026-04-12,,
bits.bo,sigrav:layer_riesgos_de_deslizamiento_2002_5zqoq,,True,0,0.007302,198.000000,148619.000000,0,0,False,2026-04-12,,
bits.bo,sigrav:layer_vulnerabilidad_total_2024_gbpgi,,True,0,0.026089,163.000000,148786.000000,0,0,False,2026-04-12,,
mmaya.oieau,omvs:Reseau hydro bv senegal,,True,0,61.725835,79.000000,149468.000000,0,0,False,2026-04-12,,
bits.bo,wcs:camellones,,True,0,2.564827,742.000000,154188.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_fuentes_contaminantes_del_municipio_de_cochabamba_ru03f,,True,0,0.061399,422.000000,155549.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_fuentes_contaminantes_en_el_municipio_de_cochabam_wmbxr,,True,0,0.061399,422.000000,155549.000000,0,0,False,2026-04-12,,
mmaya.oieau,bo_satd_katari:station,,True,0,1.731598,308.000000,155786.000000,0,0,False,2026-04-12,,
mmaya.oieau,c_bo:t_upis_466981-7,,True,0,0.014107,161.000000,155912.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_caudales_de_la_cuenca_alta_rio_la_paz_plan_direct_gw95v,,True,0,0.290859,278.000000,156347.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_caudal_en_rios_srpns,,True,0,0.296715,278.000000,156681.000000,0,0,False,2026-04-12,,
bits.bo,afd:quemas_sanborja,,True,0,0.858179,1.000000,158836.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_quemas__san_borja_sw6j4,,True,0,0.858179,1.000000,158850.000000,0,0,False,2026-04-12,,
bits.bo,sigrav:layer_radio_bases_qi72y,,True,0,0.034352,362.000000,159063.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_microcuencas_del_municipio_de_montero__ptdi_mv4q1,,True,0,0.035751,5.000000,159923.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_microcuencas_del_municipio_de_montero__ptdi_dq7qu,,True,0,0.035751,5.000000,159949.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_area_de_accion_cuenca_del_rio_coroico_7llf9,,True,0,1.732732,1.000000,161839.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_agroecologico_en_el_municipio_de_cochabamba__ptdi_orhr9,,True,0,0.057840,9.000000,163719.000000,0,0,False,2026-04-12,,
bits.bo,plan:mmunicipio_estudio,,True,0,2.798999,12.000000,164141.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_dass_vd23bh,,True,0,127.295311,406.000000,164674.000000,0,0,False,2026-04-12,,
mmaya.oieau,c_cv:rede_rodoviario0,,True,0,0.005869,26.000000,167606.000000,0,0,False,2026-04-12,,
bits.bo,sigrav:layer_camaras_de_seguridad_zr88f,,True,0,0.013928,414.000000,168829.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_caudales_de_la_cuenca_alta_rio_la_paz_i4chf,,True,0,0.290859,278.000000,170525.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_distritos_urbanos_wns7ik,,True,0,328500559.116718,12.000000,171953.000000,0,0,False,2026-04-12,,
bits.bo,sigrav:layer_radio_urbano_8s3js,,True,0,0.094675,15.000000,172158.000000,0,0,False,2026-04-12,,
bits.bo,sigrav:raster_layer_0d10597b_56c7_425e_9e3d_9a11f9036024,,True,0,0.064402,116.000000,172678.000000,0,0,False,2026-04-12,,
bits.bo,sigrav:raster_layer_7d8d58aa_de61_4921_a849_320322d21f6c,,True,0,0.064402,149.000000,174777.000000,0,0,False,2026-04-12,,
mmaya.oieau,omvs:OMVS_UP_SN_forages,,True,0,21.571729,425.000000,175100.000000,0,0,False,2026-04-12,,
bits.bo,afd:tcos_sanborja,,True,0,0.799354,2.000000,175304.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_tcos__san_borja_ihj72,,True,0,0.799354,2.000000,175332.000000,0,0,False,2026-04-12,,
bits.bo,infospie:layer_proyectos_de_inversion_por_rubro_dkth7,,True,0,126.504828,146.000000,176631.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_proyectos_de_inversion_por_rubro_8c3ic,,True,0,91.973719,146.000000,176631.000000,0,0,False,2026-04-12,,
bits.bo,wcs:trampa_peces,,True,0,1.386460,782.000000,176888.000000,0,0,False,2026-04-12,,
bits.bo,infospie:layer_proyectos_de_inversion_por_sectores_eblyag,,True,0,126.504828,146.000000,177215.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_ejecucion_de_proyectos_de_inversion_sd8vpl,,True,0,91.973719,146.000000,177215.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_caudales_de_la_cuenca_alta_rio_la_paz_ppqt7,,True,0,0.290859,278.000000,177420.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_areas_urbanos_homologados_hrnkp,,True,0,104.636832,296.000000,177600.000000,0,0,False,2026-04-12,,
bits.bo,devsenamhi:cm_rios_sud,,True,0,3.959934,312.000000,179587.000000,0,0,False,2026-04-12,,
bits.bo,demo:layer_prediopop_cdx4l,,True,0,0.001297,8.000000,179861.000000,0,0,False,2026-04-12,,
bits.bo,wcs:trampas_de_peces,,True,0,1.386460,782.000000,180016.000000,0,0,False,2026-04-12,,
bits.bo,tistapi:layer_capitales_municipales_p24ln,,True,0,126.835292,329.000000,182003.000000,0,0,False,2026-04-12,,
mmaya.oieau,c_bo_oac:ROCHA_Subcuencas,,True,0,0.615198,3.000000,184792.000000,0,0,False,2026-04-12,,
bits.bo,afd:bosques_tiquipaya,,True,0,0.044157,2.000000,185384.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_bosques_tiquipaya_e2qfg,,True,0,0.044157,2.000000,185408.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_limites_municipales_provincia_ingavi_mvcw,,True,0,0.861445,7.000000,185504.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_limites_municipales_provincia_ingavi_2ueas,,True,0,0.861445,7.000000,185511.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_limites_municipales_provincia_ingavi_4vxlr,,True,0,0.861445,7.000000,185511.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_limites_municipales_provincia_ingavi_5ni0c,,True,0,0.861445,7.000000,185511.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_limites_municipales_provincia_ingavi_mxfb5,,True,0,0.861445,7.000000,185511.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_limites_municipales_provincia_ingavi_vltwi,,True,0,0.861445,7.000000,185511.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_limites_municipales_provincia_ingavi_y4i0y,,True,0,0.861445,7.000000,185511.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_red_departamental_de_espacios_de_conserv_yfmke,,True,0,11.162151,13.000000,186467.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_recurrencia_historica_de_granizadas_11f22,,True,0,60.888521,206.000000,186636.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_areas_urbanas_homologad_u0y2ag,,True,0,0.003339,59.000000,187785.000000,0,0,False,2026-04-12,,
bits.bo,sigrav:layer_farmacias_mu13r,,True,0,0.011167,298.000000,187919.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_recurrencia_historica_de_granizadas_a_nivel_comun_9q62n,,True,0,60.888521,206.000000,190962.000000,0,0,False,2026-04-12,,
mmaya.oieau,bo_satd_katari:aquifer,,True,0,0.210836,4.000000,191930.000000,0,0,False,2026-04-12,,
mmaya.oieau,omvs:Bassin_OMVS_OMM,,True,0,84.084471,1.000000,194634.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_areas_urbanos_homologados_py70p,,True,0,104.636832,296.000000,195893.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_tiocs_tituladas_en_el_municipio_de_camiri__ptdi_7nada,,True,0,0.147763,42.000000,205657.000000,0,0,False,2026-04-12,,
bits.bo,infospie:layer_estaciones_meteorologicas_4ex1b,,True,0,125.262059,564.000000,205747.000000,0,0,False,2026-04-12,,
bits.bo,afd:tcos_pb,,True,0,0.783270,2.000000,207731.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_tcos__palos_blancos_veodq,,True,0,0.783270,2.000000,207790.000000,0,0,False,2026-04-12,,
mmaya.oieau,bo_satd_katari:town,,True,0,1.187055,588.000000,208387.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_caminos__tiquipaya_grija,,True,0,0.060228,587.000000,209794.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_deforestacion_en_el_municipio_de_camiri_l5fyr,,True,0,0.044549,16.000000,213798.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_deforestacion_en_el_municipio_de_camiri_llovt,,True,0,0.044549,16.000000,213798.000000,0,0,False,2026-04-12,,
bits.bo,devsenamhi:cm_est_meteo,,True,0,139.684164,404.000000,215978.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_areas_verdes_y_de_preservaci_ulrg7,,True,0,0.018062,310.000000,218798.000000,0,0,False,2026-04-12,,
bits.bo,senamhidb:cm_ffisiografia,,True,0,2.798999,109.000000,220180.000000,0,0,False,2026-04-12,,
bits.bo,sigrav:layer_establecimientos_de_salud_47sp3,,True,0,0.400274,201.000000,226607.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_plan_maestro_de_ciclovias_para_cochabamba_kg4to,,True,0,0.063451,227.000000,228271.000000,0,0,False,2026-04-12,,
bits.bo,sigrav:raster_layer_dbe306b6_05f7_4586_a873_22289d67a85e,,True,0,0.064399,157.000000,237101.000000,0,0,False,2026-04-12,,
bits.bo,sigrav:raster_layer_d9b32b24_3228_4541_87bb_5786a458426a,,True,0,0.064305,183.000000,240096.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_caminos__san_borja_ytbtf,,True,0,0.752999,481.000000,244156.000000,0,0,False,2026-04-12,,
bits.bo,demo:layer_pando_q1y5s,,True,0,11.173357,10.000000,246616.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_limite_municipal__palos_blancos_e1wjf,,True,0,0.881596,1.000000,247686.000000,0,0,False,2026-04-12,,
bits.bo,afd:lim_palosblancos,,True,0,0.881596,1.000000,247969.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_lim__palbl_9w7b5,,True,0,0.881596,1.000000,247975.000000,0,0,False,2026-04-12,,
mmaya.oieau,c_bo_oac:limite_intermunicipal_rmk,,True,0,0.579513,7.000000,248265.000000,0,0,False,2026-04-12,,
bits.bo,devsenamhi:cm_lagos_fab,,True,0,2.514119,101.000000,248561.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_borrar_x0zwv,,True,0,0.046061,478.000000,251332.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_riesgo_por_sequia_en_el_municipio_de_camiri__ptdi_8nyuu,,True,0,0.154720,568.000000,251397.000000,0,0,False,2026-04-12,,
bits.bo,abt:layer_areas_protegidas_departamentales_beni_wtvv1,,True,0,21.378660,23.000000,253198.000000,0,0,False,2026-04-12,,
bits.bo,abt:agrarian_tpsu8zaa,,True,0,0.016087,8.000000,255096.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_riesgo_por_sequia_en_el_municipio_de_camiri__ptdi_0eymc,,True,0,0.154720,568.000000,255373.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_rutas_de_recoleccion_de_basura_en_el_municipio_de_ngdwd,,True,0,0.029086,320.000000,261696.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_caminos__rurrenabaque_fjkee,,True,0,0.283768,69.000000,262145.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_aptitud_del_suelo_en_el_municipio_de_camiri_kgvm3,,True,0,0.154720,56.000000,264186.000000,0,0,False,2026-04-12,,
bits.bo,plan:zonas_de_vida,,True,0,2.798999,4.000000,265017.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_puentes_ge9t5,,True,0,130.597371,816.000000,266995.000000,0,0,False,2026-04-12,,
mmaya.oieau,c_bo:t_mostation_466981-7,,True,0,0.011631,289.000000,268308.000000,0,0,False,2026-04-12,,
bits.bo,wcs:monticulos_de_cultivo,,True,0,1.115206,1227.000000,270431.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_caminos__palos_blancos_6oztc,,True,0,0.318515,236.000000,271400.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_tiquipaya__aves_o6zusi,,True,0,0.062142,10.000000,272486.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_tiquipaya__anfibios_uas96,,True,0,0.062142,10.000000,272516.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_tiquipaya__reptiles_5b858,,True,0,0.062142,10.000000,272516.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_tiquipaya__mamiferos_2xinr,,True,0,0.062142,10.000000,272526.000000,0,0,False,2026-04-12,,
bits.bo,sigrav:layer_vul_sec_movtelrechidric_rbiho,,True,0,0.064402,759.000000,275821.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_isotermas1_t1q9l,,True,0,147.236373,406.000000,276567.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_rutas_de_recoleccion_de_b_uw9fi,,True,0,0.029086,320.000000,279424.000000,0,0,False,2026-04-12,,
bits.bo,sinacar:layer_plan_de_manejo_integral_de_bosques_w9k35,,True,0,92.354259,19.000000,280706.000000,0,0,False,2026-04-12,,
bits.bo,demo:layer_plan_de_manejo_integral_de_bosques_1cvj,,True,0,92.354259,19.000000,280740.000000,0,0,False,2026-04-12,,
bits.bo,devsmtcc:raster_isotermas_ubro2,,True,0,147.236409,415.000000,282449.000000,0,0,False,2026-04-12,,
bits.bo,abt:layer_area_de_conservacion_nembi_guasu_30e38,,True,0,2.284778,5.000000,283675.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_isotermas_rjffk,,True,0,127.299183,415.000000,283860.000000,0,0,False,2026-04-12,,
bits.bo,devsenamhi:cm_isotermas,,True,0,147.236409,415.000000,284856.000000,0,0,False,2026-04-12,,
bits.bo,aceaa:layer_areas_afectadas__vinto_nu4l8,,True,0,0.021529,583.000000,285204.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_isotermas_1v8u4,,True,0,147.236373,406.000000,285418.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_isotermas_xi75xj,,True,0,147.236373,415.000000,286931.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_temperatura2_ftf40i,,True,0,147.236373,406.000000,287042.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_precipitacion1_1h0jk,,True,0,147.236373,406.000000,287448.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_prueba12_bs9qq,,True,0,147.236373,415.000000,288176.000000,0,0,False,2026-04-12,,
bits.bo,smtcc:layer_isotermas_8zk12f,,True,0,147.236409,415.000000,290666.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_1_isotermas_61ww1,,True,0,147.236373,415.000000,291081.000000,0,0,False,2026-04-12,,
bits.bo,infospie:layer_unidades_educativas_privadas_de_la_paz_dacwi,,True,0,0.402679,794.000000,292827.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_lineas_de_transmision_sin_bolivia_alta_tension_20_zebj2,,True,0,58.424970,288.000000,293242.000000,0,0,False,2026-04-12,,
bits.bo,demo:layer_uso_pop_bella_vista_gcmq5l,,True,0,0.001763,8.000000,298125.000000,0,0,False,2026-04-12,,
bits.bo,smtcc:raster_distritos_la_paz_2ursy,,True,0,0.709247,23.000000,298563.000000,0,0,False,2026-04-12,,
bits.bo,smtcc:raster_distritos_de_la_paz_9ser9,,True,0,0.709247,23.000000,298678.000000,0,0,False,2026-04-12,,
bits.bo,sigrav:layer_distritostags_n9shu,,True,0,0.709247,23.000000,298683.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_mancha_urbana_del_municipio_de_colcapirhua__ptdi_ciqhz,,True,0,0.003062,28.000000,298805.000000,0,0,False,2026-04-12,,
bits.bo,smtcc:raster_distritos_de_la_ciudad_de_laz_noo47,,True,0,0.709247,23.000000,298862.000000,0,0,False,2026-04-12,,
mmaya.oieau,omvs:Rivnets_08_09_10_OMVS_fusion,,True,0,71.223438,2.000000,300460.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_organizaciones_territoriales_de_base_en_el_munici_o9ggg,,True,0,0.046061,478.000000,301618.000000,0,0,False,2026-04-12,,
bits.bo,plan:lineas_de_distribucion_de energia_electrica_2020,,True,0,2.673299,46.000000,302634.000000,0,0,False,2026-04-12,,
bits.bo,wcs:sitios_ramsar,,True,0,26.494263,3.000000,304734.000000,0,0,False,2026-04-12,,
bits.bo,abt:import_plus_predio2_8751,,True,0,0.029456,16.000000,307587.000000,0,0,False,2026-04-12,,
bits.bo,abt:import_plus_predio2_8753,,True,0,0.029456,16.000000,307587.000000,0,0,False,2026-04-12,,
planificacion.geoinfo,infospie:layer_glaciares_de_la_cuenca_alta_rio_la_paz_plan_direc_tkkhzl,,True,0,2187340367.517191,6.000000,314669.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_areas_verdes_y_de_preservacion_ecologic_3j7h4,,True,0,0.018062,310.000000,314836.000000,0,0,False,2026-04-12,,
bits.bo,tistapi:layer_ganadores_por_recinto_distrito_2020_lh10q,,True,0,106.448187,282.000000,317363.000000,0,0,False,2026-04-12,,
bits.bo,alt_infospie:layer_puentes_bew23,,True,0,130.597371,816.000000,317587.000000,0,0,False,2026-04-12,,
bits.bo,abt:layer_areas_protegidas_departamental__80mhl,,True,0,2.173829,9.000000,319180.000000,0,0,False,2026-04-12,,
bits.bo,plan:ca_material_vivienda,,True,0,2.798999,48.000000,319248.000000,0,0,False,2026-04-12,,
minplanifica,infocapa:layer_puentes_5dsd2,,True,0,130.597371,816.000000,321830.000000,0,0,False,2026-04-12,,
